Fine Temperature (C) - Plot 0	Photodiode Voltage (V) - Plot 0
45.41	3.805
45.41	3.806
45.41	3.806
45.41	3.805
45.41	3.805
45.41	3.806
45.41	3.806
45.41	3.806
45.41	3.806
45.41	3.806
45.41	3.806
45.41	3.806
45.4	3.806
45.4	3.806
45.4	3.806
45.4	3.806
45.4	3.806
45.4	3.806
45.4	3.805
45.4	3.805
45.4	3.805
45.4	3.805
45.4	3.805
45.4	3.805
45.4	3.806
45.4	3.806
45.39	3.806
45.4	3.806
45.4	3.806
45.4	3.806
45.4	3.806
45.4	3.806
45.4	3.806
45.39	3.806
45.4	3.805
45.39	3.805
45.39	3.805
45.39	3.806
45.39	3.806
45.39	3.806
45.39	3.806
45.38	3.806
45.38	3.806
45.38	3.806
45.38	3.806
45.38	3.806
45.38	3.806
45.38	3.806
45.38	3.806
45.38	3.806
45.38	3.806
45.38	3.806
45.38	3.806
45.38	3.806
45.38	3.806
45.38	3.806
45.38	3.806
45.38	3.806
45.37	3.805
45.38	3.805
45.37	3.805
45.37	3.805
45.37	3.805
45.37	3.806
45.37	3.805
45.37	3.805
45.37	3.805
45.37	3.805
45.37	3.805
45.37	3.805
45.37	3.805
45.37	3.805
45.37	3.805
45.36	3.805
45.37	3.805
45.36	3.805
45.36	3.805
45.36	3.805
45.37	3.805
45.37	3.805
45.37	3.805
45.36	3.805
45.36	3.805
45.36	3.805
45.36	3.805
45.36	3.805
45.36	3.806
45.35	3.806
45.36	3.806
45.35	3.806
45.35	3.806
45.35	3.806
45.35	3.806
45.35	3.806
45.35	3.806
45.35	3.806
45.35	3.805
45.35	3.806
45.35	3.805
45.35	3.805
45.35	3.805
45.35	3.806
45.35	3.806
45.35	3.806
45.34	3.806
45.34	3.806
45.34	3.806
45.35	3.806
45.35	3.806
45.34	3.806
45.34	3.806
45.34	3.806
45.34	3.807
45.34	3.806
45.34	3.806
45.34	3.806
45.34	3.806
45.34	3.806
45.33	3.805
45.33	3.805
45.34	3.805
45.33	3.805
45.33	3.805
45.33	3.805
45.33	3.805
45.33	3.805
45.33	3.805
45.33	3.805
45.33	3.805
45.33	3.805
45.33	3.805
45.33	3.805
45.33	3.805
45.32	3.805
45.32	3.805
45.32	3.805
45.32	3.805
45.32	3.805
45.32	3.805
45.32	3.805
45.32	3.805
45.32	3.805
45.32	3.805
45.32	3.805
45.32	3.805
45.32	3.805
45.32	3.805
45.32	3.805
45.31	3.805
45.32	3.805
45.31	3.805
45.31	3.805
45.31	3.805
45.31	3.805
45.31	3.805
45.31	3.805
45.31	3.805
45.31	3.805
45.31	3.805
45.31	3.805
45.31	3.805
45.31	3.805
45.31	3.805
45.31	3.805
45.3	3.805
45.3	3.805
45.3	3.805
45.3	3.805
45.3	3.805
45.3	3.805
45.3	3.805
45.3	3.805
45.3	3.805
45.3	3.805
45.3	3.805
45.3	3.805
45.29	3.805
45.3	3.805
45.3	3.805
45.29	3.805
45.29	3.805
45.29	3.805
45.29	3.805
45.29	3.805
45.29	3.805
45.29	3.805
45.29	3.805
45.29	3.805
45.29	3.805
45.29	3.805
45.29	3.805
45.29	3.805
45.29	3.805
45.29	3.803
45.29	3.803
45.28	3.803
45.29	3.803
45.29	3.803
45.28	3.805
45.29	3.805
45.28	3.805
45.28	3.805
45.28	3.805
45.28	3.805
45.28	3.805
45.28	3.805
45.28	3.805
45.28	3.805
45.28	3.805
45.28	3.805
45.28	3.805
45.28	3.805
45.28	3.805
45.28	3.805
45.28	3.805
45.28	3.803
45.28	3.805
45.28	3.803
45.28	3.805
45.28	3.803
45.28	3.803
45.28	3.803
45.28	3.805
45.28	3.803
45.28	3.803
45.27	3.805
45.27	3.805
45.27	3.805
45.27	3.805
45.27	3.805
45.27	3.805
45.27	3.803
45.27	3.803
45.27	3.803
45.27	3.803
45.27	3.803
45.27	3.803
45.27	3.803
45.27	3.803
45.27	3.805
45.27	3.803
45.27	3.803
45.27	3.805
45.27	3.803
45.27	3.803
45.27	3.803
45.27	3.803
45.27	3.803
45.27	3.803
45.27	3.803
45.26	3.803
45.27	3.803
45.26	3.803
45.26	3.803
45.26	3.803
45.27	3.805
45.26	3.803
45.26	3.803
45.26	3.805
45.26	3.805
45.26	3.805
45.26	3.803
45.26	3.803
45.26	3.803
45.26	3.803
45.26	3.803
45.26	3.803
45.26	3.803
45.26	3.803
45.26	3.803
45.26	3.803
45.26	3.803
45.26	3.803
45.26	3.802
45.25	3.803
45.25	3.803
45.25	3.802
45.25	3.803
45.25	3.803
45.25	3.803
45.25	3.803
45.25	3.803
45.25	3.803
45.25	3.803
45.25	3.803
45.25	3.803
45.25	3.802
45.25	3.803
45.25	3.803
45.25	3.803
45.25	3.803
45.25	3.802
45.25	3.802
45.24	3.803
45.25	3.803
45.25	3.802
45.25	3.802
45.25	3.802
45.24	3.802
45.25	3.803
45.25	3.802
45.25	3.803
45.24	3.802
45.24	3.802
45.24	3.803
45.24	3.803
45.24	3.803
45.24	3.803
45.24	3.803
45.24	3.803
45.24	3.802
45.24	3.802
45.24	3.803
45.24	3.803
45.23	3.802
45.24	3.803
45.23	3.802
45.24	3.802
45.23	3.802
45.24	3.802
45.24	3.802
45.24	3.802
45.24	3.802
45.23	3.802
45.23	3.802
45.23	3.802
45.23	3.802
45.23	3.802
45.23	3.802
45.23	3.802
45.23	3.802
45.23	3.802
45.23	3.802
45.23	3.802
45.23	3.802
45.23	3.802
45.23	3.802
45.23	3.802
45.23	3.801
45.23	3.802
45.23	3.802
45.22	3.803
45.23	3.802
45.23	3.802
45.23	3.802
45.22	3.802
45.23	3.802
45.23	3.802
45.23	3.802
45.23	3.802
45.22	3.802
45.22	3.801
45.22	3.801
45.22	3.801
45.22	3.802
45.22	3.802
45.22	3.801
45.22	3.801
45.22	3.801
45.22	3.801
45.22	3.801
45.22	3.801
45.22	3.801
45.22	3.801
45.22	3.802
45.22	3.802
45.22	3.802
45.22	3.802
45.22	3.802
45.22	3.802
45.22	3.802
45.22	3.802
45.22	3.802
45.21	3.802
45.21	3.802
45.21	3.802
45.21	3.802
45.21	3.802
45.21	3.802
45.21	3.802
45.21	3.802
45.21	3.802
45.21	3.802
45.21	3.801
45.21	3.802
45.21	3.801
45.21	3.801
45.21	3.802
45.21	3.801
45.21	3.801
45.21	3.801
45.22	3.801
45.21	3.801
45.21	3.801
45.21	3.801
45.21	3.801
45.21	3.801
45.2	3.801
45.2	3.801
45.21	3.801
45.2	3.801
45.2	3.801
45.2	3.801
45.2	3.8
45.2	3.801
45.2	3.801
45.2	3.801
45.2	3.801
45.2	3.801
45.2	3.8
45.2	3.8
45.2	3.8
45.2	3.8
45.2	3.8
45.2	3.801
45.2	3.8
45.2	3.801
45.2	3.801
45.2	3.8
45.2	3.8
45.2	3.8
45.2	3.8
45.2	3.8
45.19	3.8
45.19	3.8
45.19	3.8
45.19	3.8
45.19	3.801
45.19	3.8
45.19	3.8
45.19	3.801
45.19	3.801
45.19	3.801
