Fine Temperature (C) - Plot 0	Photodiode Voltage (V) - Plot 0
49.73	3.613
49.73	3.613
49.72	3.613
49.72	3.613
49.72	3.614
49.72	3.614
49.72	3.614
49.72	3.614
49.72	3.614
49.72	3.613
49.72	3.613
49.72	3.614
49.72	3.614
49.72	3.613
49.72	3.613
49.72	3.613
49.72	3.613
49.72	3.613
49.72	3.614
49.72	3.614
49.72	3.614
49.72	3.614
49.72	3.614
49.72	3.614
49.72	3.614
49.72	3.614
49.72	3.614
49.71	3.615
49.72	3.614
49.71	3.614
49.71	3.614
49.71	3.614
49.71	3.614
49.71	3.614
49.71	3.614
49.71	3.614
49.71	3.615
49.71	3.614
49.71	3.614
49.71	3.614
49.71	3.614
49.71	3.614
49.7	3.614
49.7	3.614
49.7	3.614
49.7	3.614
49.7	3.614
49.7	3.614
49.7	3.614
49.7	3.614
49.7	3.614
49.7	3.614
49.7	3.614
49.7	3.614
49.7	3.614
49.7	3.615
49.69	3.615
49.69	3.615
49.69	3.615
49.69	3.614
49.69	3.615
49.69	3.615
49.69	3.615
49.69	3.615
49.69	3.615
49.69	3.615
49.69	3.615
49.69	3.614
49.69	3.614
49.69	3.615
49.69	3.615
49.68	3.615
49.69	3.615
49.68	3.615
49.68	3.615
49.68	3.615
49.68	3.615
49.68	3.615
49.68	3.615
49.68	3.615
49.68	3.615
49.68	3.615
49.68	3.615
49.68	3.615
49.68	3.615
49.68	3.617
49.68	3.615
49.68	3.615
49.68	3.617
49.68	3.617
49.68	3.617
49.68	3.617
49.68	3.617
49.68	3.617
49.68	3.617
49.68	3.617
49.68	3.617
49.68	3.617
49.68	3.617
49.67	3.617
49.67	3.617
49.67	3.617
49.67	3.617
49.67	3.617
49.67	3.617
49.67	3.617
49.67	3.617
49.67	3.617
49.66	3.617
49.66	3.617
49.66	3.617
49.66	3.617
49.66	3.617
49.66	3.617
49.66	3.617
49.66	3.617
49.66	3.617
49.66	3.617
49.66	3.617
49.66	3.617
49.66	3.617
49.66	3.617
49.66	3.617
49.66	3.617
49.66	3.617
49.65	3.617
49.65	3.617
49.65	3.617
49.65	3.617
49.65	3.617
49.65	3.617
49.65	3.617
49.65	3.617
49.65	3.617
49.65	3.617
49.65	3.617
49.65	3.617
49.65	3.617
49.65	3.617
49.65	3.617
49.65	3.617
49.65	3.617
49.65	3.617
49.64	3.617
49.64	3.617
49.64	3.617
49.64	3.617
49.64	3.615
49.63	3.615
49.64	3.615
49.64	3.617
49.63	3.617
49.63	3.617
49.63	3.617
49.63	3.617
49.63	3.617
49.63	3.617
49.63	3.617
49.63	3.615
49.62	3.615
49.63	3.617
49.63	3.617
49.63	3.617
49.63	3.617
49.63	3.618
49.62	3.618
49.62	3.618
49.62	3.618
49.62	3.618
49.62	3.617
49.62	3.617
49.62	3.618
49.62	3.618
49.62	3.618
49.62	3.618
49.62	3.618
49.62	3.619
49.62	3.618
49.62	3.618
49.62	3.618
49.62	3.618
49.62	3.618
49.62	3.618
49.61	3.618
49.62	3.618
49.61	3.618
49.62	3.618
49.61	3.619
49.61	3.619
49.61	3.619
49.61	3.618
49.61	3.618
49.61	3.618
49.61	3.618
49.61	3.618
49.61	3.618
49.61	3.618
49.61	3.618
49.6	3.618
49.61	3.618
49.6	3.618
49.6	3.618
49.61	3.618
49.6	3.618
49.6	3.618
49.6	3.618
49.6	3.618
49.6	3.617
49.6	3.617
49.6	3.617
49.6	3.618
49.6	3.618
49.6	3.617
49.6	3.617
49.6	3.618
49.6	3.618
49.59	3.618
49.6	3.619
49.6	3.619
49.59	3.619
49.59	3.619
49.59	3.619
49.59	3.619
49.59	3.619
49.59	3.619
49.59	3.62
49.59	3.619
49.59	3.619
49.59	3.619
49.59	3.619
49.59	3.619
49.59	3.619
49.59	3.619
49.59	3.619
49.59	3.619
49.59	3.619
49.59	3.619
49.59	3.619
49.59	3.619
49.59	3.619
49.58	3.619
49.58	3.619
49.58	3.619
49.58	3.619
49.58	3.619
49.58	3.62
49.58	3.619
49.58	3.619
49.58	3.62
49.58	3.62
49.57	3.62
49.58	3.62
49.58	3.62
49.58	3.619
49.58	3.619
49.58	3.62
49.57	3.62
49.58	3.62
49.58	3.62
49.58	3.62
49.57	3.619
49.57	3.619
49.57	3.619
49.57	3.619
49.57	3.619
49.57	3.619
49.57	3.619
49.57	3.62
49.57	3.62
49.57	3.62
49.57	3.62
49.57	3.62
49.57	3.62
49.57	3.62
49.57	3.62
49.57	3.621
49.57	3.621
49.57	3.62
49.57	3.62
49.57	3.619
49.57	3.62
49.57	3.62
49.56	3.62
49.56	3.62
49.56	3.62
49.56	3.62
49.56	3.62
49.56	3.62
49.56	3.62
49.56	3.62
49.56	3.621
49.56	3.621
49.56	3.621
49.56	3.621
49.56	3.62
49.56	3.62
49.56	3.62
49.56	3.62
49.56	3.62
49.56	3.62
49.55	3.62
49.56	3.62
49.55	3.62
49.55	3.62
49.55	3.621
49.55	3.621
49.55	3.621
49.55	3.621
49.55	3.621
49.55	3.621
49.55	3.621
49.55	3.621
