Fine Temperature (C) - Plot 0	Photodiode Voltage (V) - Plot 0
49.71	3.332
49.71	3.332
49.72	3.332
49.71	3.331
49.71	3.331
49.71	3.331
49.71	3.332
49.71	3.332
49.71	3.332
49.71	3.332
49.71	3.332
49.71	3.332
49.71	3.332
49.71	3.332
49.71	3.332
49.71	3.333
49.71	3.332
49.71	3.332
49.71	3.333
49.71	3.333
49.7	3.332
49.7	3.332
49.7	3.332
49.7	3.332
49.7	3.332
49.71	3.333
49.7	3.333
49.7	3.332
49.7	3.333
49.7	3.333
49.7	3.333
49.7	3.333
49.7	3.333
49.7	3.333
49.7	3.332
49.7	3.332
49.7	3.332
49.7	3.332
49.7	3.332
49.7	3.332
49.7	3.332
49.7	3.332
49.69	3.331
49.7	3.331
49.69	3.332
49.69	3.332
49.69	3.332
49.69	3.332
49.69	3.332
49.69	3.332
49.69	3.332
49.69	3.333
49.69	3.333
49.69	3.333
49.69	3.333
49.69	3.333
49.69	3.333
49.69	3.333
49.69	3.333
49.69	3.333
49.69	3.333
49.68	3.333
49.68	3.332
49.68	3.332
49.68	3.332
49.68	3.332
49.68	3.332
49.68	3.332
49.68	3.332
49.68	3.333
49.68	3.333
49.68	3.335
49.68	3.335
49.68	3.333
49.68	3.333
49.68	3.333
49.68	3.333
49.68	3.335
49.68	3.335
49.67	3.335
49.67	3.335
49.67	3.335
49.67	3.335
49.67	3.333
49.67	3.333
49.67	3.333
49.67	3.333
49.67	3.333
49.67	3.333
49.67	3.333
49.67	3.333
49.67	3.335
49.67	3.335
49.67	3.333
49.67	3.333
49.67	3.333
49.67	3.333
49.67	3.333
49.67	3.333
49.67	3.333
49.67	3.333
49.66	3.333
49.66	3.333
49.66	3.333
49.66	3.335
49.66	3.335
49.66	3.335
49.66	3.335
49.66	3.335
49.66	3.335
49.66	3.335
49.66	3.335
49.66	3.335
49.66	3.335
49.66	3.336
49.66	3.336
49.66	3.335
49.66	3.335
49.66	3.335
49.66	3.335
49.66	3.335
49.65	3.335
49.66	3.335
49.65	3.335
49.65	3.335
49.65	3.335
49.65	3.336
49.65	3.336
49.65	3.335
49.65	3.335
49.65	3.335
49.65	3.335
49.65	3.335
49.65	3.335
49.65	3.335
49.65	3.335
49.65	3.335
49.65	3.335
49.65	3.335
49.65	3.335
49.64	3.335
49.64	3.335
49.65	3.335
49.65	3.335
49.64	3.335
49.64	3.335
49.64	3.335
49.64	3.335
49.64	3.335
49.64	3.335
49.64	3.335
49.64	3.335
49.64	3.335
49.64	3.336
49.64	3.336
49.64	3.336
49.64	3.336
49.64	3.336
49.64	3.336
49.64	3.336
49.64	3.336
49.64	3.336
49.63	3.336
49.63	3.336
49.63	3.336
49.64	3.336
49.64	3.337
49.63	3.337
49.63	3.336
49.63	3.336
49.63	3.337
49.63	3.336
49.63	3.336
49.63	3.336
49.63	3.336
49.63	3.336
49.63	3.336
49.63	3.336
49.63	3.336
49.63	3.336
49.63	3.336
49.63	3.336
49.62	3.336
49.62	3.336
49.62	3.336
49.62	3.336
49.62	3.336
49.62	3.336
49.62	3.337
49.62	3.337
49.62	3.337
49.62	3.337
49.62	3.337
49.62	3.337
49.62	3.337
49.62	3.337
49.62	3.337
49.62	3.337
49.62	3.337
49.62	3.337
49.62	3.337
49.62	3.337
49.62	3.337
49.62	3.336
49.62	3.337
49.61	3.337
49.61	3.337
49.62	3.338
49.61	3.338
49.61	3.337
49.61	3.337
49.61	3.338
49.62	3.338
49.61	3.337
49.61	3.337
49.61	3.337
49.61	3.337
49.61	3.337
49.61	3.337
49.61	3.337
49.61	3.337
49.61	3.337
49.61	3.337
49.61	3.337
49.6	3.337
49.61	3.337
49.61	3.337
49.6	3.337
49.6	3.336
49.6	3.336
49.6	3.336
49.6	3.336
49.6	3.336
49.6	3.336
49.6	3.337
49.6	3.337
49.6	3.337
49.6	3.337
49.6	3.337
49.6	3.337
49.6	3.337
49.6	3.337
49.6	3.337
49.6	3.337
49.59	3.338
49.59	3.338
